Group,Outcome,80-70,90-70,90-80,
STS,condLE,-1.425315353275495,-0.18835127447152025,-0.32940039070183563,
STS,condQALE,-3.5556666950259896,-0.2017158997429599,-0.2149167148837043,
STS,condHLY,4.007553128551648,-0.5079025833191855,0.7431745227956783,
Ewings,condLE,0.1558793544709423,-0.473655402699622,-0.5127980878210621,
Ewings,condQALE,2.5903149944824646,-0.42406561583494573,1.794147796600177,
Ewings,condHLY,1.0961893210836782,0.5678358576632361,-3.126245780077038,
Osteosarcoma,condLE,-4.905861512696395,-1.6421698834562646,-0.347563647460943,
Osteosarcoma,condQALE,-1.3642676226761288,-8.072633264109118,-1.9420304302440636,
Osteosarcoma,condHLY,-7.23192879281925,-0.7762704105092939,-0.24938589360915311,
OtherBoneTumor,condLE,2.1894167246449876,0.8467163569892668,0.5427244521808411,
OtherBoneTumor,condQALE,-2.3641142765855485,-2.7367287133524263,-1.1911332486008075,
OtherBoneTumor,condHLY,-2.9925160562358126,-7.502136413005567,-2.4288367525026406,
AnthNone,condLE,2.1634368883051938,1.5169671503684024,1.141807822128784,
AnthNone,condQALE,1.4862777510989587,1.0993726228327343,0.5673197683275552,
AnthNone,condHLY,1.4248454836750164,0.8564289117706302,0.03283424501430675,
Anth<100,condLE,14.407278382096903,5.278494571956391,45.23776430757735,
Anth<100,condQALE,3.1068273014652483,2.415072819723797,1.3861551861214039,
Anth<100,condHLY,5.855355970091376,2.986199179098731,0.019914550188787114,
Anth100_249,condLE,-3.246846306027329,15.95609240688814,-19.726814630651365,
Anth100_249,condQALE,2.7260714766935394,3.2112069803140657,-0.37567700628275824,
Anth100_249,condHLY,10.19910494701126,10.323212295580612,3.1320779154375424,
Anth250_399,condLE,0.07501435465596676,-4.459693322555307,-1.2066707409908441,
Anth250_399,condQALE,-1.5476653316147682,6.514164285317986,-6.6770104547604,
Anth250_399,condHLY,-3.2479133601772543,-1.6191476784919203,-2.030945259852932,
Anth400+,condLE,-0.5975020871634222,-1.8214269979961881,-1.6449192587041384,
Anth400+,condQALE,4.803272177812841,-0.8130850496414764,-0.3796786984037756,
Anth400+,condHLY,1.1338343818976309,-7.089223307162158,-147.64130488347428,
AlkNone,condLE,2.2886801904168412,3.0323157543479895,7.5854013137115315,
AlkNone,condQALE,1.5168096212560127,1.885192234697426,3.4063418188818537,
AlkNone,condHLY,1.440879544542056,1.9842693074780955,3.2335841598200012,
Alk<4000,condLE,13.526000830875676,3.9836940268720986,5.136629771015741,
Alk<4000,condQALE,2.3864209775989544,2.2777287394895698,-1.983149409906326,
Alk<4000,condHLY,4.212290635082743,3.668582868974518,1.9554721795174201,
Alk4000_7999,condLE,1.9174617693340468,-3.058828338789954,2.512926138862144,
Alk4000_7999,condQALE,1.9235752451422765,2.3127217777767926,0.7744755621986305,
Alk4000_7999,condHLY,3.474482435966596,9.891280811072578,4.640263039251527,
Alk8000_11999,condLE,7.071031446881049,1.8590107181189794,-0.6942377513225799,
Alk8000_11999,condQALE,1.8277796571215266,1.230272086380598,0.5501859920986533,
Alk8000_11999,condHLY,1.6104784245549078,1.1439121221401043,2.4043536217459294,
Alk12000+,condLE,0.04981477167888528,-14.729551497459143,-3.58807866685775,
Alk12000+,condQALE,4.241904310695144,-3.992264086735042,-0.956315968932907,
Alk12000+,condHLY,3.767742336692491,-0.48212909934887366,27.98032155223291,
CispNone,condLE,3.2592142293280277,3.6483812442565138,7.0749092527613,
CispNone,condQALE,2.083792109528931,2.198435960854727,2.602783314017919,
CispNone,condHLY,2.2313056812743137,2.5046848664823123,5.561137349058862,
Cisp<400,condLE,5.533765373660233,-0.8078175171694427,-2.32580619813995,
Cisp<400,condQALE,0.27660737297942606,0.39361047024179824,0.2282269641052846,
Cisp<400,condHLY,-7.237748855028561,0.9931180565695658,0.4335191644279228,
Cisp400+,condLE,-6.411757656441205,0.038071513603318764,-1.0638657595296082,
Cisp400+,condQALE,0.023841521375192996,-0.4104558039391706,-43.83267896603734,
Cisp400+,condHLY,-3.6837880164535153,-0.15415511900533185,15.164456176292484,
PlatNone,condLE,3.293201368399179,4.125836987543713,9.477725842218973,
PlatNone,condQALE,2.1002763095872194,2.404525656592618,3.2572267846067935,
PlatNone,condHLY,2.260303511131342,2.9319693715188535,6.092586508210811,
Plat<400,condLE,-1.2211949560304807,-0.7125012189062093,2.0578921997305932,
Plat<400,condQALE,-2.011937038028654,0.5018942490827599,2.7665034352389353,
Plat<400,condHLY,0.6721193386551085,0.01388971018841256,2.904980293387809,
Plat400+,condLE,0.07343883793124241,-0.20429974994616998,-0.5997449638515214,
Plat400+,condQALE,0.11730375939171983,-0.14869689024666705,-0.5955366050541457,
Plat400+,condHLY,-0.193301982098515,-0.14877322644130073,-0.6496355159106185,
ChestNone,condLE,1.3523222881601942,1.7025194221477224,4.536525523442743,
ChestNone,condQALE,1.080654837741064,1.279150113471494,1.4156494950117102,
ChestNone,condHLY,1.1563005115913354,1.2154885715742008,0.16170990740197017,
Chest<10,condLE,2.8636364625729107,1.457393191226809,1.7967125167078788,
Chest<10,condQALE,-0.07257939785605269,-0.5244439203809752,6.373435746701512,
Chest<10,condHLY,0.903176258846069,-14.114854666035594,-2.43063520226831,
Chest10_19,condLE,-1.0838408118922036,-1.798370053047409,-0.33393353687142546,
Chest10_19,condQALE,-0.22866568951652003,-0.7360357841940357,-1.7991371742804332,
Chest10_19,condHLY,-1.1925148996786281,1.2495324995659758,-2.608120817114412,
Chest20_29,condLE,4.396505631568241,-0.41874372339506954,0.0849977782126357,
Chest20_29,condQALE,0.6114157045355415,0.5429216851191273,1.093677096114825,
Chest20_29,condHLY,1.6685822342645502,1.0221334338625916,2.3350065975281855,
Chest30+,condLE,-0.20265066897648573,-0.04948914123874687,-0.5004051762911762,
Chest30+,condQALE,-1.0972053868941223,-0.9207461290551296,-0.21554974131701937,
Chest30+,condHLY,-1.7903824462322664,-0.8368797406582618,-0.4165270555719513,
HeartNone,condLE,1.3466044040596017,1.6672194632534958,-1.0030223188503036,
HeartNone,condQALE,1.0836597240192674,1.2685264664823774,1.4746476345267252,
HeartNone,condHLY,1.1498978292738482,1.19686045161408,-1.5124053550034078,
Heart<5,condLE,26.34317302366933,-1.1602276351688188,0.897050241677091,
Heart<5,condQALE,13.011463527659352,-1.0172198512515438,-1.214493541991783,
Heart<5,condHLY,-0.3345963175233585,4.1783517024001995,-1.0856956975641294,
Heart5_14,condLE,0.4622760139986133,0.7856477923087033,-2.9407310462275045,
Heart5_14,condQALE,-53.92767794914594,0.7789943723100267,-1.0772501550217306,
Heart5_14,condHLY,3.307190881353407,-4.3975858509156724,0.4001156702220415,
Heart15_34,condLE,12.901588108231813,0.8459612568132544,4.5943410701379985,
Heart15_34,condQALE,-40.74187248571032,-0.281114047021063,0.12379524611515676,
Heart15_34,condHLY,14.597430675135476,2.0421822579558375,-1.0285803995979437,
Heart35+,condLE,-0.43237289272897095,0.12380745295877316,-1.9569956342612125,
Heart35+,condQALE,-0.7187675466528856,-0.6138832677913141,-0.944192243290095,
Heart35+,condHLY,2.751002706536627,-0.9517725226722983,2.8873517044981827,
CRTNone,condLE,1.3516052308739086,1.6991996963488436,-0.4454408828216182,
CRTNone,condQALE,1.0867357122467256,1.279648001686992,1.0771399136473105,
CRTNone,condHLY,1.1456093991567609,1.2018931703474347,1.9364571952730134,
CRT<20,condLE,3.4085134165168034,4.105436086543663,13.869227465810633,
CRT<20,condQALE,3.4851591388923,3.4523008101863297,-0.6961005185185147,
CRT<20,condHLY,2.050306843416057,1.3815275021331244,1.2696182573167512,
CRT20_29,condLE,-1.2318887559462126,0.36943655096695993,-1.2143146545965902,
CRT20_29,condQALE,-1.1382302434828,0.7247240828197985,6.851228543643726,
CRT20_29,condHLY,3.5163842453575684,2.7401076234089206,1.2974390658195767,
CRT30_49,condLE,0.6614121183626637,-1.1604189825265605,3.5255056607464166,
CRT30_49,condQALE,0.9267470026538467,6.807467690360181,8.519924352351643,
CRT30_49,condHLY,-1.768950090883615,0.4715539678681449,-1.743223360890671,
CRT50+,condLE,-0.012757089954325888,-0.5526362987211498,1.166600346563335,
CRT50+,condQALE,-0.3414211980717498,-9.54911360499929,1.835886350863522,
CRT50+,condHLY,1.0179646597381462,-1.4927800688049797,-0.7820723568517904,
OvaryNone,condLE,-0.4159006170427697,2.425013660170053,14.38550891576046,
OvaryNone,condQALE,1.2980380715976507,1.8165169816838158,0.3986275468049207,
OvaryNone,condHLY,1.2999461075136192,1.76629746790056,3.0444533051253564,
Ovary<10,condLE,6.850099629307094,-1.4527476851907704,0.10367776313751147,
Ovary<10,condQALE,-3.196792697521529,-2.351218701437662,8.329727640973873,
Ovary<10,condHLY,0.06914697301957486,1.1528400632008313,-0.026104206566151023,
Ovary10-19,condLE,68.37716973195712,-30.74708642490093,-0.6135284926890421,
Ovary10-19,condQALE,4.055249866806203,-4.811089315167276,-2.277892698876585,
Ovary10-19,condHLY,-0.4455948148269418,-2.152418711822006,-7.432386264703781,
Ovary20+,condLE,-1.0715671819870762,7.373840546386643,-3.049581752062262,
Ovary20+,condQALE,-1.1930460473531581,1.0903930518260496,-0.10832261677133324,
Ovary20+,condHLY,-2.846066890553652,-0.5071054518483276,-13.713734915871418,
AbdPelNone,condLE,1.351512520382664,1.6984642494456004,2.170730894544052,
AbdPelNone,condQALE,1.0835093945511096,1.282222411171012,4.953475483388781,
AbdPelNone,condHLY,1.149922679756539,1.2096699433687665,2.3573739867952566,
AbdPel<15,condLE,6.337966049497999,9.227017378323696,-1.4760902314848672,
AbdPel<15,condQALE,3.5739812618600975,1.5058031231633333,-5.506333039664462,
AbdPel<15,condHLY,0.3485131234698352,-0.33231820544223983,9.593730893570847,
AbdPel15_24,condLE,2.4023825833948185,5.286456968473343,-28.635754865993494,
AbdPel15_24,condQALE,0.9963944294224066,3.2238419844870907,13.46339002166201,
AbdPel15_24,condHLY,1.9552283833441753,3.7472369146661837,2.073481599507624,
AbdPel25_34,condLE,-10.279144079973442,1.350190091248425,-1.0433008020812173,
AbdPel25_34,condQALE,3.434496175654167,2.0340416314184955,-1.1825269764965514,
AbdPel25_34,condHLY,4.287372124481898,3.5135184178713144,-0.6737032310547504,
AbdPel35+,condLE,-1.5386195657526551,-1.1150970206762312,-1.2160213412182947,
AbdPel35+,condQALE,-1.7807136292283643,-1.560934596494513,-1.0371525698776394,
AbdPel35+,condHLY,-2.602662871367156,-1.1611346745476057,-0.6992243079597394,
MaxRTNone,condLE,1.3595216512311017,1.7387209692310117,0.19661240291258164,
MaxRTNone,condQALE,1.0855843924835797,1.301934556812734,5.4351682297412065,
MaxRTNone,condHLY,1.158342312819621,1.2368238769846698,4.907452000017452,
MaxRT<20,condLE,3.210967924014755,-7.890771078873528,49.72612171274089,
MaxRT<20,condQALE,-8.483459120800957,-0.34240486209595183,-63.3943741926821,
MaxRT<20,condHLY,-1.1960461257378068,-106.48873316313922,2.3605950327730327,
MaxRT20_29,condLE,0.811322035741249,0.9014519898538684,0.8162413205154297,
MaxRT20_29,condQALE,1.1776767956027052,0.7439972493798828,2.6171608707543332,
MaxRT20_29,condHLY,1.8955477173843622,1.4247628095086322,1.5140572814780842,
MaxRT30+,condLE,-1.3426671027878991,-1.1142189990108824,-0.5561364268684529,
MaxRT30+,condQALE,-4.3762547682422515,-1.5432282568455733,-1.912121077696666,
MaxRT30+,condHLY,-2.0358555271823273,-1.6469017877121979,-1.1201525250904174,
ALL_70,condLE,-0.21420256618557298,-0.21420256618557298,0.0,
ALL_70,condQALE,-0.21473352354707034,-0.21473352354707034,0.0,
ALL_70,condHLY,-0.2539959789965646,-0.2539959789965646,0.0,
AML_70,condLE,-0.31263141925988674,-0.31263141925988674,0.0,
AML_70,condQALE,-0.31101373139019267,-0.31101373139019267,0.0,
AML_70,condHLY,-0.3749971836794489,-0.3749971836794489,0.0,
OtherLeukemia_70,condLE,-0.48593146124873465,-0.48593146124873465,0.0,
OtherLeukemia_70,condQALE,-0.48319831898006343,-0.48319831898006343,0.0,
OtherLeukemia_70,condHLY,-0.5214585224527531,-0.5214585224527531,0.0,
Astrocytoma_70,condLE,-0.40741452774016645,-0.40741452774016645,0.0,
Astrocytoma_70,condQALE,-0.40137273824976716,-0.40137273824976716,0.0,
Astrocytoma_70,condHLY,-0.4412318778480186,-0.4412318778480186,0.0,
Medulloblastoma_70,condLE,-0.5134178379818998,-0.5134178379818998,0.0,
Medulloblastoma_70,condQALE,-0.5058842607680532,-0.5058842607680532,0.0,
Medulloblastoma_70,condHLY,-0.5427751290550402,-0.5427751290550402,0.0,
Other CNS_70,condLE,-0.3995193629067098,-0.3995193629067098,0.0,
Other CNS_70,condQALE,-0.39275119341832115,-0.39275119341832115,0.0,
Other CNS_70,condHLY,-0.4313836875917182,-0.4313836875917182,0.0,
HL_70,condLE,-0.4043316253366104,-0.4043316253366104,0.0,
HL_70,condQALE,-0.40297493969567305,-0.40297493969567305,0.0,
HL_70,condHLY,-0.47987000769475086,-0.47987000769475086,0.0,
NHL_70,condLE,-0.2446964455807714,-0.2446964455807714,0.0,
NHL_70,condQALE,-0.24600778521743366,-0.24600778521743366,0.0,
NHL_70,condHLY,-0.33064804372758844,-0.33064804372758844,0.0,
Kidney_70,condLE,-0.21437592312365739,-0.21437592312365739,0.0,
Kidney_70,condQALE,-0.21399330454050028,-0.21399330454050028,0.0,
Kidney_70,condHLY,-0.2883611013927972,-0.2883611013927972,0.0,
NBL_70,condLE,-0.22002412821768522,-0.22002412821768522,0.0,
NBL_70,condQALE,-0.2206226677207805,-0.2206226677207805,0.0,
NBL_70,condHLY,-0.2990967695807312,-0.2990967695807312,0.0,
STS_70,condLE,-0.2558392851871336,-0.2558392851871336,0.0,
STS_70,condQALE,-0.25747618454905424,-0.25747618454905424,0.0,
STS_70,condHLY,-0.34293438963758016,-0.34293438963758016,0.0,
Ewings_70,condLE,-0.3498314248934455,-0.3498314248934455,0.0,
Ewings_70,condQALE,-0.35348582659227146,-0.35348582659227146,0.0,
Ewings_70,condHLY,-0.45831530500755746,-0.45831530500755746,0.0,
Osteosarcoma_70,condLE,-0.20355460008720763,-0.20355460008720763,0.0,
Osteosarcoma_70,condQALE,-0.2099766550936846,-0.2099766550936846,0.0,
Osteosarcoma_70,condHLY,-0.31878621370388355,-0.31878621370388355,0.0,
OtherBoneTumor_70,condLE,-0.17366158436639473,-0.17366158436639473,0.0,
OtherBoneTumor_70,condQALE,-0.17687265569094998,-0.17687265569094998,0.0,
OtherBoneTumor_70,condHLY,-0.2479455685489823,-0.2479455685489823,0.0,
ALL_80,condLE,-0.14433474726283826,0.0,-0.14433474726283826,
ALL_80,condQALE,-0.14637535425368645,0.0,-0.14637535425368645,
ALL_80,condHLY,-0.20387331719479743,0.0,-0.20387331719479743,
AML_80,condLE,-0.27878707290859117,0.0,-0.27878707290859117,
AML_80,condQALE,-0.2759888886821356,0.0,-0.2759888886821356,
AML_80,condHLY,-0.33909217852357154,0.0,-0.33909217852357154,
OtherLeukemia_80,condLE,-0.3879011389575543,0.0,-0.3879011389575543,
OtherLeukemia_80,condQALE,-0.38487458137158354,0.0,-0.38487458137158354,
OtherLeukemia_80,condHLY,-0.4352990412131188,0.0,-0.4352990412131188,
Astrocytoma_80,condLE,-0.3312434443076802,0.0,-0.3312434443076802,
Astrocytoma_80,condQALE,-0.3273650037050009,0.0,-0.3273650037050009,
Astrocytoma_80,condHLY,-0.38523584926754656,0.0,-0.38523584926754656,
Medulloblastoma_80,condLE,-0.501504916078752,0.0,-0.501504916078752,
Medulloblastoma_80,condQALE,-0.49409005164586356,0.0,-0.49409005164586356,
Medulloblastoma_80,condHLY,-0.539245489010871,0.0,-0.539245489010871,
Other CNS_80,condLE,-0.3894422708321617,0.0,-0.3894422708321617,
Other CNS_80,condQALE,-0.3835220016724572,0.0,-0.3835220016724572,
Other CNS_80,condHLY,-0.4417685978199462,0.0,-0.4417685978199462,
HL_80,condLE,-0.29678412493083756,0.0,-0.29678412493083756,
HL_80,condQALE,-0.2998255725407847,0.0,-0.2998255725407847,
HL_80,condHLY,-0.41149080630416035,0.0,-0.41149080630416035,
NHL_80,condLE,-0.17528336538444356,0.0,-0.17528336538444356,
NHL_80,condQALE,-0.18065458827564496,0.0,-0.18065458827564496,
NHL_80,condHLY,-0.2893763876334749,0.0,-0.2893763876334749,
Kidney_80,condLE,-0.19188742451911728,0.0,-0.19188742451911728,
Kidney_80,condQALE,-0.1949353288001912,0.0,-0.1949353288001912,
Kidney_80,condHLY,-0.2935995946411582,0.0,-0.2935995946411582,
NBL_80,condLE,-0.2198966387987188,0.0,-0.2198966387987188,
NBL_80,condQALE,-0.22162191063509945,0.0,-0.22162191063509945,
NBL_80,condHLY,-0.3118507469406478,0.0,-0.3118507469406478,
STS_80,condLE,-0.2633255100109627,0.0,-0.2633255100109627,
STS_80,condQALE,-0.2663576542938899,0.0,-0.2663576542938899,
STS_80,condHLY,-0.3675679668276085,0.0,-0.3675679668276085,
Ewings_80,condLE,-0.3350115101644447,0.0,-0.3350115101644447,
Ewings_80,condQALE,-0.3402523235047371,0.0,-0.3402523235047371,
Ewings_80,condHLY,-0.4591194070996013,0.0,-0.4591194070996013,
Osteosarcoma_80,condLE,-0.2020670129155115,0.0,-0.2020670129155115,
Osteosarcoma_80,condQALE,-0.20976217789950186,0.0,-0.20976217789950186,
Osteosarcoma_80,condHLY,-0.32474570078170006,0.0,-0.32474570078170006,
OtherBoneTumor_80,condLE,-0.2496735558259056,0.0,-0.2496735558259056,
OtherBoneTumor_80,condQALE,-0.2513324341764373,0.0,-0.2513324341764373,
OtherBoneTumor_80,condHLY,-0.33850884089984096,0.0,-0.33850884089984096,
ALL_90,condLE,0.0,-0.10392445192691374,-0.10392445192691374,
ALL_90,condQALE,0.0,-0.10802674619258297,-0.10802674619258297,
ALL_90,condHLY,0.0,-0.17991046656080267,-0.17991046656080267,
AML_90,condLE,0.0,-0.2666289007564287,-0.2666289007564287,
AML_90,condQALE,0.0,-0.2643888916222825,-0.2643888916222825,
AML_90,condHLY,0.0,-0.33925177842794196,-0.33925177842794196,
OtherLeukemia_90,condLE,0.0,-0.3085956367966727,-0.3085956367966727,
OtherLeukemia_90,condQALE,0.0,-0.3066698656278063,-0.3066698656278063,
OtherLeukemia_90,condHLY,0.0,-0.37656991356148845,-0.37656991356148845,
Astrocytoma_90,condLE,0.0,-0.2495219849102805,-0.2495219849102805,
Astrocytoma_90,condQALE,0.0,-0.24782703292274558,-0.24782703292274558,
Astrocytoma_90,condHLY,0.0,-0.31144126424753205,-0.31144126424753205,
Medulloblastoma_90,condLE,0.0,-0.4635085683219018,-0.4635085683219018,
Medulloblastoma_90,condQALE,0.0,-0.4559275963903303,-0.4559275963903303,
Medulloblastoma_90,condHLY,0.0,-0.5104317948417856,-0.5104317948417856,
Other CNS_90,condLE,0.0,-0.369417218121197,-0.369417218121197,
Other CNS_90,condQALE,0.0,-0.36394797629792375,-0.36394797629792375,
Other CNS_90,condHLY,0.0,-0.4214209334293574,-0.4214209334293574,
HL_90,condLE,0.0,-0.20533123213531398,-0.20533123213531398,
HL_90,condQALE,0.0,-0.2129419288317143,-0.2129419288317143,
HL_90,condHLY,0.0,-0.3480109504380412,-0.3480109504380412,
NHL_90,condLE,0.0,-0.13081001626679883,-0.13081001626679883,
NHL_90,condQALE,0.0,-0.13819889935604868,-0.13819889935604868,
NHL_90,condHLY,0.0,-0.25373174658136,-0.25373174658136,
Kidney_90,condLE,0.0,-0.18776727520698022,-0.18776727520698022,
Kidney_90,condQALE,0.0,-0.1910986206984777,-0.1910986206984777,
Kidney_90,condHLY,0.0,-0.2906273135899947,-0.2906273135899947,
NBL_90,condLE,0.0,-0.257123179124729,-0.257123179124729,
NBL_90,condQALE,0.0,-0.25800093907192345,-0.25800093907192345,
NBL_90,condHLY,0.0,-0.34971159058271906,-0.34971159058271906,
STS_90,condLE,0.0,-0.2537924032472918,-0.2537924032472918,
STS_90,condQALE,0.0,-0.2564696845899785,-0.2564696845899785,
STS_90,condHLY,0.0,-0.3530679522557737,-0.3530679522557737,
Ewings_90,condLE,0.0,-0.2955015043047031,-0.2955015043047031,
Ewings_90,condQALE,0.0,-0.3026154793040155,-0.3026154793040155,
Ewings_90,condHLY,0.0,-0.4396729911959266,-0.4396729911959266,
Osteosarcoma_90,condLE,0.0,-0.23562947849215474,-0.23562947849215474,
Osteosarcoma_90,condQALE,0.0,-0.2448133635974286,-0.2448133635974286,
Osteosarcoma_90,condHLY,0.0,-0.36523273437357323,-0.36523273437357323,
OtherBoneTumor_90,condLE,0.0,-0.31182994346622994,-0.31182994346622994,
OtherBoneTumor_90,condQALE,0.0,-0.31542077360027826,-0.31542077360027826,
OtherBoneTumor_90,condHLY,0.0,-0.43671652096089303,-0.43671652096089303,
brain_70,condLE,-0.4270296026367192,-0.4270296026367192,0.0,
brain_70,condQALE,-0.4204072648034619,-0.4204072648034619,0.0,
brain_70,condHLY,-0.4595231481657133,-0.4595231481657133,0.0,
bone_70,condLE,-0.25472806849171464,-0.25472806849171464,0.0,
bone_70,condQALE,-0.25920935344190477,-0.25920935344190477,0.0,
bone_70,condHLY,-0.36655690602558444,-0.36655690602558444,0.0,
sts_70,condLE,-0.2558392851871336,-0.2558392851871336,0.0,
sts_70,condQALE,-0.25747618454905424,-0.25747618454905424,0.0,
sts_70,condHLY,-0.34293438963758016,-0.34293438963758016,0.0,
solid_70,condLE,-0.21699941758747696,-0.21699941758747696,0.0,
solid_70,condQALE,-0.21707668356910384,-0.21707668356910384,0.0,
solid_70,condHLY,-0.29337357320610824,-0.29337357320610824,0.0,
leuk_70,condLE,-0.23043099055555147,-0.23043099055555147,0.0,
leuk_70,condQALE,-0.2307977383528372,-0.2307977383528372,0.0,
leuk_70,condHLY,-0.2716201736608167,-0.2716201736608167,0.0,
lymp_70,condLE,-0.35547507218282365,-0.35547507218282365,0.0,
lymp_70,condQALE,-0.3546010954535517,-0.3546010954535517,0.0,
lymp_70,condHLY,-0.4334372319161479,-0.4334372319161479,0.0,
