Group,Outcome,80-70,90-70,90-80,
HeartNone,condHLY,0.9911178296403998,0.9092297507212204,0.20772759160732876,
Heart<5,condLE,6.777179580258077,23.023435190195833,5.457985047277866,
Heart<5,condQALE,12.487768261264542,-1.0009880852227049,3.891329901660559,
Heart<5,condHLY,1.52454139130343,2.3946516925228463,2.6666066027382054,
Heart5_14,condLE,0.38888058362292727,1.9843570047597858,-1.5723285794264759,
Heart5_14,condQALE,0.17060435613642796,1.5014547543757313,-1.3951060676546472,
Heart5_14,condHLY,-1.7868578872113412,-3.687499595840937,-0.7304920733886764,
Heart15_34,condLE,0.6018713884745985,-0.5744656850791514,-2.982305880327386,
Heart15_34,condQALE,0.5654891570527342,-0.37923060145262755,-2.155778709353909,
Heart15_34,condHLY,1.5413423027930704,1.674348896672633,4.298172690541809,
Heart35+,condLE,-15.974239040305841,-5.084846249493573,-2.4128330158819042,
Heart35+,condQALE,-16.422056706086494,-5.066244011351362,-2.2295456135414597,
Heart35+,condHLY,1.5370851901490294,-3.4492239965732923,12.124470577127976,
CRTNone,condLE,1.2281385007284638,1.7327512586164688,134.4498785859891,
CRTNone,condQALE,1.07629391375059,1.4373694412961675,12.141597894466573,
CRTNone,condHLY,0.9664065271583894,0.9137437394197576,0.4095014881913604,
CRT<20,condLE,4.134755989345101,4.069071305753536,5.180494275789947,
CRT<20,condQALE,3.684450570093003,3.704486170805439,3.5279926104809327,
CRT<20,condHLY,2.1358482531032683,0.7637642754469197,13.538914410033097,
CRT20_29,condLE,0.6459810537094615,-3.565124312467999,-26.837900019966455,
CRT20_29,condQALE,0.11859273955636358,-3.705986893005016,-19.443287911151288,
CRT20_29,condHLY,-2.9919705780521935,-16.01721829252236,11.256799536652776,
CRT30_49,condLE,-0.47245268343525965,10.674163252834717,-63.19076415574661,
CRT30_49,condQALE,-1.267172166028016,75.12342466984062,-14.592331690070754,
CRT30_49,condHLY,-6.7136129160013835,-1.740478847088728,-3.1794148374361986,
CRT50+,condLE,0.5732830069621392,0.9077831195911904,-0.7219315014661872,
CRT50+,condQALE,0.6026580516533321,0.9995730212677006,-0.5853672027650287,
CRT50+,condHLY,-0.1788398229116381,-0.6207092930587818,3.6178917356792026,
OvaryNone,condLE,0.9783003982891053,1.9161260949418366,-3.874454338178788,
OvaryNone,condQALE,0.8258268843409529,1.4698915215088237,-4.332591237259615,
OvaryNone,condHLY,0.5479287214152982,0.4859056290765193,-1.8979751753165275,
Ovary<10,condLE,10.020504264249892,-4.032749319923589,0.08465218204998022,
Ovary<10,condQALE,23.465351001054398,-2.2122949602484057,0.15940732243046757,
Ovary<10,condHLY,-0.07478363251910025,2.4131182976346697,1.6519557346252813,
Ovary10-19,condLE,-5.2181970620665155,4.106090933991358,-1.900840571153914,
Ovary10-19,condQALE,-7.058295730671326,3.457627834944911,-1.882887076734149,
Ovary10-19,condHLY,106.76887207168562,5.02287760430338,-1.8048365607823385,
Ovary20+,condLE,-4.226934883774735,-2.3363169375057486,-0.9933872476520423,
Ovary20+,condQALE,-9.67494710454197,-3.4137133075405828,-0.8130078529543356,
Ovary20+,condHLY,-8.058580627496358,-1.6412618456943453,1.417842786142331,
AbdPelNone,condLE,1.2412771936873044,1.7427835969560794,71.73770993051592,
AbdPelNone,condQALE,1.0834025958097055,1.441238542106936,11.409219090001706,
AbdPelNone,condHLY,0.973000989777032,0.9114041577237304,0.3278269128671301,
AbdPel<15,condLE,3.2216001081024905,11.955616539763476,0.8276453200000772,
AbdPel<15,condQALE,2.9886714420447578,24.64878309260686,0.8791235556154153,
AbdPel<15,condHLY,1.3100923391256127,2.087006900430793,1.8181185277856873,
AbdPel15_24,condLE,0.5873645699611088,2.336968043711434,57.04994272742097,
AbdPel15_24,condQALE,0.6400618403102273,1.8443185595278242,10.11676070489265,
AbdPel15_24,condHLY,4.437018442979971,8.218184978586292,-21.72523024807627,
AbdPel25_34,condLE,7.329716444321506,2.9730144222449035,-1.1421900794900628,
AbdPel25_34,condQALE,5.055760829731349,2.4628066071698558,-1.0199036474179457,
AbdPel25_34,condHLY,-37.63223923481717,3.625919689007479,-0.19874159524128737,
AbdPel35+,condLE,10.509079112044626,-1.0572675978737556,-1.1902963586021647,
AbdPel35+,condQALE,-0.6115491648474122,-1.731713129733192,-1.377776525058354,
AbdPel35+,condHLY,-1.8376913907329588,-1.3535806558706938,-1.153228554832318,
