Group,Outcome,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,prop_76,prop_77,prop_78,prop_79,prop_80,prop_81,prop_82,prop_83,prop_84,prop_85,prop_86,prop_87,prop_88,prop_89,prop_90,prop_91,prop_92,prop_93,prop_94,prop_95,prop_96,prop_97,prop_98,prop_99,
SurgOnly_NoTrt_sts_70,AnyCHC,0.0,22.12,32.936,38.734,42.111,44.56,46.353,47.837,49.08,50.221,51.297,52.208,53.033,53.815,54.565,55.301,56.006,56.644,57.215,57.822,58.44,59.043,59.59,60.165,60.711,61.246,61.74,62.234,62.695,63.177,63.628,64.099,64.533,64.954,65.362,65.761,66.175,66.569,66.955,67.362,67.742,68.099,68.465,68.795,69.147,69.47,69.797,70.137,70.453,70.807,71.103,71.427,71.751,72.029,72.321,72.65,72.915,73.207,73.491,73.768,74.038,74.325,74.621,74.897,75.195,75.458,75.724,76.036,76.324,76.605,76.879,77.189,77.504,77.807,78.126,78.425,78.748,79.073,79.413,79.767,80.116,80.461,80.808,81.169,81.539,81.928,82.312,82.717,83.152,83.598,84.057,84.563,85.088,85.686,86.336,87.108,88.005,89.061,90.497,91.177,
SurgOnly_NoTrt_sts_70,Death,0.0,22.91,34.865,41.53,45.773,48.794,51.701,53.821,55.764,57.292,58.786,60.097,61.263,62.364,63.345,64.339,65.252,66.116,66.92,67.649,68.343,68.972,69.641,70.224,70.78,71.373,71.93,72.41,72.907,73.383,73.826,74.265,74.737,75.152,75.551,75.969,76.356,76.719,77.098,77.485,77.833,78.183,78.545,78.866,79.187,79.498,79.801,80.099,80.385,80.663,80.929,81.2,81.448,81.721,81.992,82.227,82.478,82.711,82.946,83.182,83.395,83.625,83.836,84.059,84.278,84.495,84.706,84.924,85.133,85.374,85.595,85.855,86.073,86.305,86.579,86.846,87.139,87.434,87.761,88.06,88.376,88.705,89.059,89.45,89.847,90.283,90.725,91.178,91.67,92.191,92.801,93.443,94.149,94.859,95.576,96.222,96.887,97.385,97.765,97.877,
SurgOnly_NoTrt_solid_70,AnyCHC,0.0,23.443,31.653,35.553,39.465,42.874,45.15,46.708,48.244,49.663,50.843,51.829,52.786,53.698,54.498,55.247,55.908,56.661,57.26,57.894,58.541,59.146,59.698,60.228,60.799,61.312,61.782,62.231,62.738,63.213,63.671,64.135,64.535,64.973,65.37,65.788,66.17,66.572,66.953,67.335,67.712,68.089,68.422,68.769,69.123,69.486,69.797,70.1,70.426,70.738,71.056,71.348,71.647,71.938,72.226,72.489,72.788,73.079,73.335,73.635,73.95,74.21,74.487,74.791,75.08,75.344,75.621,75.894,76.186,76.462,76.765,77.098,77.393,77.711,78.01,78.293,78.614,78.915,79.237,79.593,79.893,80.23,80.583,80.927,81.273,81.652,82.067,82.477,82.862,83.296,83.749,84.23,84.666,85.212,85.881,86.549,87.164,88.261,90.087,90.087,
SurgOnly_NoTrt_solid_70,Death,0.0,24.32,33.271,37.915,43.019,47.36,50.322,52.667,55.132,57.002,58.601,59.936,61.196,62.361,63.347,64.395,65.2,66.119,66.816,67.564,68.344,69.023,69.629,70.2,70.782,71.317,71.827,72.339,72.789,73.23,73.692,74.13,74.567,74.971,75.387,75.731,76.095,76.505,76.863,77.203,77.527,77.87,78.19,78.493,78.797,79.117,79.41,79.713,79.997,80.277,80.554,80.822,81.078,81.311,81.556,81.818,82.041,82.295,82.529,82.763,82.995,83.21,83.416,83.634,83.846,84.051,84.252,84.462,84.681,84.914,85.12,85.329,85.566,85.776,86.038,86.274,86.524,86.785,87.069,87.371,87.643,87.964,88.264,88.589,88.966,89.355,89.755,90.181,90.651,91.125,91.656,92.235,92.773,93.386,94.156,94.919,95.386,96.229,97.052,97.052,
SurgOnly_NoTrt_leuk_70,AnyCHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.246,2.246,2.246,12.793,15.523,19.866,34.691,34.691,42.037,49.343,49.343,49.343,49.343,49.343,49.343,49.343,49.802,50.083,50.61,50.662,51.247,52.44,52.946,54.902,55.963,56.8,57.501,57.501,59.355,61.238,62.352,62.352,62.38,62.38,62.817,63.108,63.408,63.599,63.823,64.144,64.144,64.25,64.25,64.589,65.812,66.752,66.752,67.35,67.762,68.226,69.298,69.491,69.878,70.105,70.264,70.402,70.458,70.654,70.654,70.654,70.654,70.654,70.654,70.654,71.579,72.268,72.268,74.235,74.642,74.83,76.351,76.351,76.351,76.575,76.575,76.575,76.575,76.575,76.575,76.575,76.575,76.575,76.575,76.575,76.575,76.575,76.575,
SurgOnly_NoTrt_leuk_70,Death,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.539,2.539,2.539,14.181,16.961,22.7,37.422,37.422,46.029,54.954,54.954,54.954,54.954,54.954,54.954,54.954,55.387,55.772,56.475,56.609,57.157,58.125,58.753,61.061,62.73,63.763,64.387,64.387,66.659,69.037,70.254,70.254,70.301,70.301,70.674,71.067,71.214,71.409,71.621,72.154,72.154,72.282,72.282,72.624,73.833,74.755,74.755,75.454,75.801,76.298,77.523,77.658,78.063,78.233,78.317,78.44,78.516,78.78,78.78,78.78,78.78,78.78,78.78,78.78,79.582,80.244,80.244,81.968,82.348,82.589,83.839,83.839,83.839,84.034,84.034,84.034,84.034,84.034,84.034,84.034,84.034,84.034,84.034,84.034,84.034,84.034,84.034,
SurgOnly_NoTrt_lymp_70,AnyCHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.618,5.017,7.3,13.929,24.54,25.695,32.916,39.002,40.241,42.746,44.345,44.385,44.423,46.952,47.496,47.926,48.449,49.034,49.727,51.244,52.18,52.821,54.21,54.548,55.674,57.62,57.813,58.783,59.426,59.565,59.788,60.69,61.268,61.47,62.205,62.823,63.285,63.904,64.188,64.439,64.814,65.184,65.831,66.237,66.365,66.703,67.232,67.419,67.481,67.838,68.328,68.493,69.106,69.525,69.628,70.031,70.344,70.704,71.317,71.57,71.791,71.93,72.106,72.379,72.624,72.627,72.649,72.903,73.19,73.37,74.05,74.947,75.075,75.913,76.591,76.829,77.278,77.336,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347,
SurgOnly_NoTrt_lymp_70,Death,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.77,5.683,8.003,14.461,26.529,27.795,36.356,42.489,44.119,47.363,49.747,49.797,49.843,53.275,53.844,54.399,54.874,55.576,56.22,58.066,59.259,60.18,61.781,62.161,63.244,65.651,65.945,66.98,67.69,67.876,68.011,69.156,69.724,70.119,71.194,71.813,72.246,72.726,73.079,73.296,73.877,74.289,74.971,75.366,75.527,75.815,76.192,76.385,76.548,77.041,77.601,77.794,78.419,78.899,79.023,79.493,79.808,80.231,80.92,81.189,81.343,81.475,81.574,81.854,82.054,82.056,82.068,82.321,82.622,82.754,83.444,84.166,84.303,85.17,85.785,85.991,86.375,86.4,86.402,86.402,86.402,86.402,86.402,86.402,86.402,86.402,86.402,86.402,86.402,
AnyRad_brain_80,AnyCHC,0.0,26.449,34.787,39.792,42.938,45.218,47.065,48.584,49.894,50.979,51.945,52.825,53.642,54.38,55.116,55.851,56.485,57.156,57.783,58.403,58.997,59.547,60.108,60.644,61.155,61.651,62.136,62.624,63.092,63.519,63.955,64.421,64.82,65.24,65.66,66.05,66.459,66.835,67.21,67.587,67.936,68.302,68.643,68.981,69.299,69.617,69.93,70.239,70.556,70.841,71.146,71.426,71.722,72.007,72.272,72.526,72.847,73.096,73.352,73.636,73.926,74.168,74.454,74.73,75.002,75.28,75.545,75.838,76.114,76.401,76.687,76.973,77.289,77.6,77.907,78.215,78.537,78.877,79.19,79.518,79.874,80.217,80.556,80.955,81.336,81.711,82.126,82.564,82.989,83.452,83.893,84.378,84.882,85.486,86.154,86.943,87.862,88.989,90.439,92.649,
AnyRad_brain_80,Death,0.0,26.62,35.503,41.896,46.422,49.828,52.389,54.476,56.194,57.733,59.076,60.275,61.378,62.398,63.309,64.187,65.0,65.79,66.57,67.283,67.959,68.588,69.176,69.748,70.28,70.789,71.268,71.726,72.17,72.574,73.019,73.408,73.792,74.177,74.522,74.915,75.251,75.606,75.964,76.279,76.641,76.965,77.26,77.595,77.889,78.195,78.517,78.766,79.058,79.346,79.62,79.883,80.146,80.391,80.652,80.898,81.133,81.39,81.637,81.88,82.119,82.343,82.575,82.809,83.039,83.257,83.445,83.667,83.883,84.097,84.308,84.513,84.707,84.939,85.181,85.41,85.639,85.886,86.162,86.434,86.723,87.018,87.347,87.677,88.03,88.411,88.805,89.248,89.704,90.212,90.772,91.397,92.077,92.853,93.736,94.731,95.897,97.121,97.873,98.203,
AnyRad_bone_80,AnyCHC,0.0,28.611,35.573,39.837,42.819,44.993,46.812,48.257,49.558,50.707,51.699,52.603,53.436,54.202,54.944,55.672,56.337,56.982,57.589,58.213,58.81,59.375,59.918,60.442,60.986,61.485,62.0,62.462,62.943,63.386,63.854,64.296,64.706,65.122,65.533,65.946,66.334,66.708,67.098,67.47,67.825,68.172,68.51,68.858,69.186,69.526,69.822,70.132,70.441,70.757,71.039,71.324,71.626,71.886,72.166,72.442,72.74,72.995,73.263,73.54,73.804,74.109,74.383,74.643,74.922,75.189,75.477,75.754,76.027,76.292,76.608,76.91,77.197,77.516,77.795,78.111,78.458,78.776,79.119,79.423,79.747,80.09,80.472,80.817,81.226,81.6,82.009,82.452,82.889,83.36,83.808,84.311,84.81,85.388,86.019,86.736,87.626,88.771,90.212,92.313,
AnyRad_bone_80,Death,0.0,29.21,36.813,42.099,46.205,49.331,51.916,54.115,56.073,57.648,59.021,60.244,61.382,62.483,63.515,64.454,65.337,66.184,66.962,67.68,68.383,69.06,69.665,70.264,70.792,71.315,71.835,72.32,72.781,73.201,73.619,74.065,74.482,74.893,75.263,75.649,76.042,76.405,76.754,77.106,77.451,77.777,78.126,78.411,78.74,79.034,79.328,79.631,79.916,80.175,80.446,80.716,80.974,81.241,81.471,81.73,81.963,82.224,82.462,82.697,82.944,83.155,83.353,83.581,83.792,83.987,84.181,84.395,84.592,84.794,85.031,85.264,85.471,85.722,85.968,86.201,86.447,86.714,87.008,87.291,87.627,87.933,88.273,88.621,88.995,89.362,89.818,90.26,90.733,91.243,91.82,92.456,93.123,93.864,94.676,95.521,96.413,97.225,97.854,98.124,
AnyRad_sts_80,AnyCHC,0.0,27.466,35.143,39.995,43.068,45.229,47.015,48.511,49.763,50.84,51.829,52.741,53.584,54.323,55.064,55.78,56.455,57.103,57.733,58.36,58.936,59.529,60.084,60.603,61.145,61.657,62.118,62.604,63.076,63.53,63.97,64.434,64.864,65.304,65.706,66.127,66.49,66.903,67.281,67.649,68.014,68.382,68.703,69.071,69.376,69.722,70.046,70.347,70.623,70.951,71.241,71.521,71.801,72.104,72.386,72.651,72.935,73.209,73.461,73.751,74.006,74.311,74.577,74.847,75.124,75.411,75.679,75.961,76.249,76.523,76.804,77.115,77.426,77.743,78.031,78.338,78.673,79.014,79.32,79.669,79.989,80.334,80.681,81.037,81.412,81.826,82.221,82.629,83.065,83.5,83.951,84.419,84.939,85.507,86.156,86.925,87.836,88.94,90.4,92.663,
AnyRad_sts_80,Death,0.0,27.79,36.344,42.446,46.885,50.197,52.749,54.951,56.852,58.549,59.974,61.322,62.522,63.592,64.605,65.538,66.42,67.269,68.058,68.788,69.472,70.118,70.739,71.268,71.795,72.3,72.817,73.275,73.748,74.18,74.595,75.026,75.413,75.81,76.234,76.611,76.997,77.364,77.732,78.062,78.423,78.73,79.05,79.382,79.666,79.934,80.236,80.487,80.759,81.043,81.281,81.524,81.789,82.04,82.283,82.518,82.736,82.945,83.177,83.412,83.6,83.794,83.969,84.147,84.37,84.564,84.754,84.956,85.16,85.373,85.6,85.82,86.055,86.306,86.545,86.8,87.096,87.359,87.645,87.947,88.251,88.595,88.948,89.329,89.717,90.12,90.585,91.068,91.587,92.157,92.767,93.452,94.177,94.995,95.841,96.641,97.356,97.918,98.26,98.392,
AnyRad_solid_80,AnyCHC,0.0,26.427,35.145,40.045,43.063,45.221,47.0,48.498,49.771,50.871,51.864,52.741,53.56,54.338,55.044,55.765,56.474,57.12,57.776,58.383,58.962,59.566,60.102,60.659,61.158,61.685,62.177,62.67,63.139,63.62,64.054,64.505,64.967,65.381,65.789,66.223,66.615,67.019,67.39,67.78,68.141,68.526,68.864,69.194,69.544,69.861,70.193,70.485,70.782,71.115,71.424,71.694,71.99,72.284,72.566,72.83,73.114,73.389,73.677,73.946,74.2,74.487,74.748,74.996,75.275,75.573,75.852,76.146,76.394,76.701,76.965,77.264,77.558,77.871,78.169,78.5,78.807,79.122,79.439,79.799,80.114,80.461,80.803,81.155,81.521,81.891,82.305,82.725,83.137,83.562,84.032,84.471,84.962,85.538,86.171,86.94,87.819,88.924,90.35,92.587,
AnyRad_solid_80,Death,0.0,26.745,36.283,42.664,47.097,50.485,53.125,55.271,57.166,58.785,60.166,61.435,62.532,63.572,64.519,65.436,66.301,67.097,67.846,68.55,69.215,69.829,70.389,70.962,71.447,71.955,72.402,72.889,73.308,73.722,74.162,74.564,74.966,75.331,75.742,76.111,76.486,76.83,77.178,77.537,77.848,78.167,78.496,78.765,79.069,79.383,79.656,79.917,80.197,80.455,80.708,80.968,81.207,81.457,81.693,81.914,82.157,82.391,82.615,82.809,83.011,83.238,83.444,83.619,83.821,84.007,84.221,84.426,84.628,84.828,85.007,85.224,85.456,85.673,85.918,86.137,86.388,86.644,86.906,87.195,87.484,87.787,88.116,88.464,88.803,89.205,89.599,90.04,90.5,91.004,91.58,92.195,92.884,93.644,94.495,95.441,96.412,97.322,98.035,98.317,
AnyRad_leuk_80,AnyCHC,0.0,25.886,34.407,39.658,42.903,45.194,47.061,48.625,49.879,50.966,51.958,52.814,53.634,54.389,55.155,55.837,56.463,57.149,57.777,58.377,58.966,59.547,60.111,60.644,61.173,61.679,62.17,62.635,63.11,63.539,64.01,64.439,64.873,65.268,65.682,66.104,66.502,66.866,67.254,67.612,67.972,68.315,68.67,69.015,69.335,69.656,69.957,70.259,70.563,70.87,71.156,71.436,71.72,72.001,72.279,72.536,72.826,73.092,73.342,73.629,73.92,74.168,74.435,74.694,74.999,75.269,75.515,75.805,76.118,76.379,76.671,76.96,77.274,77.577,77.871,78.192,78.521,78.834,79.17,79.512,79.85,80.191,80.552,80.902,81.293,81.685,82.095,82.537,82.963,83.428,83.872,84.353,84.86,85.458,86.141,86.918,87.836,88.962,90.396,92.614,
AnyRad_leuk_80,Death,0.0,26.043,35.067,41.766,46.393,49.951,52.668,54.916,56.808,58.515,59.958,61.285,62.467,63.532,64.52,65.453,66.302,67.107,67.879,68.585,69.234,69.88,70.445,70.97,71.469,71.939,72.403,72.877,73.269,73.702,74.111,74.5,74.866,75.239,75.604,75.959,76.299,76.646,76.986,77.298,77.643,77.929,78.215,78.516,78.811,79.106,79.36,79.636,79.908,80.156,80.397,80.666,80.931,81.153,81.388,81.647,81.902,82.101,82.299,82.536,82.746,82.964,83.133,83.367,83.574,83.8,83.961,84.171,84.385,84.618,84.837,85.018,85.217,85.457,85.728,85.965,86.203,86.441,86.729,87.02,87.296,87.602,87.931,88.283,88.599,89.019,89.418,89.826,90.351,90.848,91.413,92.032,92.695,93.483,94.316,95.237,96.189,97.091,97.788,98.273,
AnyRad_lymp_80,AnyCHC,0.0,28.113,35.654,40.321,43.26,45.462,47.261,48.761,49.994,51.069,52.014,52.864,53.642,54.418,55.141,55.827,56.505,57.153,57.761,58.362,58.957,59.502,60.049,60.584,61.106,61.594,62.079,62.529,63.026,63.463,63.917,64.353,64.77,65.181,65.603,66.001,66.387,66.797,67.152,67.516,67.911,68.239,68.563,68.926,69.25,69.577,69.873,70.204,70.505,70.802,71.088,71.352,71.673,71.939,72.202,72.473,72.773,73.036,73.296,73.569,73.85,74.117,74.391,74.659,74.939,75.219,75.488,75.775,76.064,76.358,76.644,76.941,77.239,77.551,77.857,78.175,78.494,78.845,79.162,79.48,79.836,80.194,80.56,80.917,81.314,81.699,82.122,82.561,83.017,83.459,83.931,84.414,84.933,85.55,86.225,87.035,87.971,89.108,90.572,92.862,
AnyRad_lymp_80,Death,0.0,28.246,36.518,42.449,46.79,50.084,52.703,54.881,56.783,58.462,59.944,61.246,62.474,63.559,64.538,65.518,66.447,67.304,68.112,68.855,69.527,70.194,70.78,71.363,71.882,72.392,72.868,73.339,73.808,74.243,74.678,75.121,75.51,75.936,76.323,76.715,77.091,77.489,77.828,78.199,78.534,78.867,79.181,79.489,79.796,80.064,80.363,80.636,80.923,81.181,81.449,81.694,81.968,82.212,82.452,82.705,82.952,83.167,83.375,83.557,83.761,83.967,84.186,84.373,84.56,84.752,84.97,85.185,85.409,85.615,85.848,86.064,86.332,86.587,86.82,87.089,87.42,87.703,87.977,88.299,88.65,88.993,89.37,89.751,90.173,90.606,91.102,91.569,92.126,92.727,93.338,94.079,94.856,95.693,96.606,97.411,98.045,98.476,98.62,98.62,
ChemoOnly_brain_80,AnyCHC,0.0,24.312,29.842,35.565,40.719,42.866,45.145,47.105,48.401,49.724,50.961,51.857,52.81,53.748,54.562,55.303,56.024,56.635,57.282,57.915,58.505,59.083,59.657,60.178,60.735,61.273,61.791,62.283,62.747,63.173,63.617,64.052,64.494,64.931,65.345,65.708,66.13,66.501,66.9,67.257,67.62,67.991,68.318,68.667,69.01,69.319,69.638,69.95,70.273,70.614,70.958,71.242,71.551,71.861,72.137,72.41,72.693,72.962,73.237,73.544,73.81,74.045,74.317,74.592,74.865,75.129,75.409,75.682,75.936,76.228,76.505,76.801,77.081,77.396,77.701,78.008,78.314,78.652,78.953,79.287,79.61,79.954,80.287,80.645,80.991,81.361,81.759,82.139,82.502,82.997,83.418,83.84,84.409,84.95,85.43,86.358,87.029,87.662,89.405,89.405,
ChemoOnly_brain_80,Death,0.0,25.178,30.732,37.65,44.246,47.062,50.071,52.883,54.617,56.287,57.858,59.063,60.35,61.415,62.393,63.356,64.204,64.988,65.778,66.49,67.099,67.773,68.403,69.021,69.59,70.078,70.646,71.116,71.589,72.041,72.524,72.949,73.329,73.745,74.156,74.509,74.882,75.236,75.574,75.915,76.269,76.613,76.898,77.215,77.528,77.823,78.1,78.355,78.642,78.916,79.18,79.472,79.746,80.01,80.253,80.512,80.78,81.03,81.241,81.461,81.717,81.967,82.182,82.375,82.594,82.827,83.033,83.269,83.506,83.735,83.962,84.176,84.388,84.64,84.867,85.062,85.298,85.542,85.802,86.105,86.351,86.627,86.928,87.21,87.557,87.86,88.247,88.656,89.032,89.512,90.037,90.455,91.098,91.756,92.286,93.279,94.053,94.644,95.888,95.888,
ChemoOnly_bone_80,AnyCHC,0.0,29.973,36.561,40.712,43.595,45.652,47.326,48.754,49.978,51.03,51.981,52.855,53.637,54.386,55.137,55.836,56.486,57.144,57.763,58.383,58.942,59.498,60.072,60.602,61.141,61.617,62.106,62.599,63.059,63.524,63.946,64.393,64.815,65.241,65.647,66.032,66.436,66.843,67.202,67.601,67.937,68.31,68.663,68.97,69.32,69.651,69.966,70.288,70.588,70.889,71.201,71.475,71.752,72.055,72.326,72.617,72.88,73.17,73.439,73.711,73.99,74.255,74.535,74.807,75.088,75.356,75.639,75.913,76.211,76.494,76.773,77.08,77.366,77.681,77.993,78.306,78.633,78.946,79.28,79.622,79.947,80.296,80.653,81.001,81.414,81.795,82.211,82.639,83.037,83.504,83.934,84.424,84.961,85.543,86.187,86.954,87.883,89.009,90.471,92.733,
ChemoOnly_bone_80,Death,0.0,30.249,37.898,43.417,47.394,50.463,52.908,54.972,56.741,58.33,59.76,61.091,62.222,63.294,64.298,65.222,66.083,66.919,67.681,68.402,69.055,69.716,70.308,70.875,71.412,71.906,72.398,72.88,73.323,73.784,74.207,74.634,75.045,75.431,75.867,76.228,76.605,76.977,77.343,77.684,78.031,78.372,78.695,79.019,79.314,79.635,79.924,80.207,80.502,80.763,81.031,81.279,81.555,81.816,82.064,82.313,82.545,82.792,83.028,83.258,83.468,83.668,83.868,84.03,84.24,84.465,84.65,84.854,85.048,85.265,85.494,85.713,85.934,86.179,86.438,86.684,86.961,87.237,87.526,87.833,88.151,88.493,88.84,89.198,89.594,90.015,90.469,90.934,91.459,91.999,92.576,93.222,93.981,94.792,95.658,96.64,97.483,98.087,98.401,98.463,
ChemoOnly_sts_80,AnyCHC,0.0,25.557,34.107,38.324,41.819,44.389,46.358,47.856,49.188,50.432,51.522,52.423,53.304,54.131,54.844,55.555,56.238,56.909,57.545,58.192,58.757,59.346,59.943,60.468,61.024,61.503,62.012,62.497,62.949,63.431,63.857,64.319,64.776,65.146,65.526,65.967,66.349,66.741,67.08,67.45,67.803,68.141,68.488,68.876,69.213,69.529,69.834,70.133,70.444,70.741,71.068,71.348,71.624,71.911,72.182,72.493,72.754,73.022,73.303,73.588,73.835,74.1,74.384,74.65,74.933,75.208,75.496,75.763,76.038,76.32,76.607,76.896,77.189,77.48,77.784,78.104,78.431,78.733,79.067,79.414,79.719,80.094,80.463,80.806,81.17,81.533,81.954,82.346,82.764,83.19,83.639,84.13,84.665,85.255,85.884,86.598,87.474,88.573,89.861,91.567,
ChemoOnly_sts_80,Death,0.0,26.575,35.41,40.698,45.361,48.792,51.622,53.966,56.05,57.599,59.069,60.339,61.643,62.888,63.925,64.912,65.799,66.717,67.49,68.219,68.943,69.601,70.253,70.852,71.427,71.979,72.547,73.023,73.503,73.952,74.406,74.816,75.243,75.638,76.016,76.4,76.783,77.163,77.548,77.904,78.243,78.587,78.926,79.226,79.531,79.806,80.112,80.386,80.666,80.929,81.193,81.45,81.719,81.96,82.191,82.438,82.668,82.892,83.138,83.347,83.558,83.776,83.983,84.174,84.382,84.57,84.772,84.989,85.215,85.403,85.619,85.857,86.08,86.331,86.587,86.837,87.117,87.38,87.659,87.99,88.291,88.647,88.995,89.355,89.731,90.138,90.571,91.043,91.565,92.102,92.707,93.337,94.0,94.695,95.449,96.193,96.868,97.359,97.729,97.96,
ChemoOnly_solid_80,AnyCHC,0.0,26.031,34.829,39.858,42.962,45.19,46.998,48.468,49.759,50.823,51.832,52.742,53.572,54.322,55.054,55.738,56.408,57.09,57.718,58.354,58.962,59.531,60.106,60.646,61.167,61.689,62.197,62.67,63.144,63.604,64.067,64.495,64.947,65.375,65.793,66.183,66.59,66.99,67.378,67.729,68.11,68.468,68.79,69.139,69.478,69.777,70.101,70.427,70.721,71.01,71.316,71.601,71.894,72.161,72.438,72.724,73.015,73.249,73.541,73.827,74.089,74.36,74.637,74.899,75.181,75.436,75.705,75.987,76.272,76.562,76.862,77.144,77.447,77.756,78.069,78.381,78.697,79.033,79.356,79.688,79.997,80.365,80.694,81.071,81.462,81.825,82.225,82.657,83.053,83.497,83.947,84.386,84.907,85.468,86.124,86.885,87.778,88.87,90.318,92.527,
ChemoOnly_solid_80,Death,0.0,26.38,35.842,42.339,46.913,50.305,52.949,55.159,56.967,58.548,59.997,61.296,62.445,63.502,64.465,65.358,66.202,66.987,67.761,68.449,69.14,69.75,70.334,70.892,71.395,71.883,72.363,72.781,73.254,73.663,74.08,74.489,74.881,75.272,75.667,76.026,76.387,76.755,77.102,77.45,77.767,78.093,78.414,78.703,79.023,79.302,79.592,79.869,80.13,80.393,80.653,80.906,81.156,81.41,81.633,81.868,82.133,82.334,82.572,82.777,82.991,83.218,83.42,83.616,83.816,84.01,84.201,84.401,84.586,84.791,84.988,85.2,85.425,85.639,85.888,86.095,86.334,86.614,86.89,87.145,87.447,87.749,88.076,88.437,88.756,89.163,89.592,90.012,90.494,90.99,91.557,92.164,92.855,93.606,94.471,95.382,96.38,97.304,98.046,98.319,
ChemoOnly_leuk_80,AnyCHC,0.0,26.505,35.137,40.102,43.127,45.295,47.092,48.633,49.887,50.991,51.968,52.861,53.682,54.447,55.168,55.867,56.526,57.173,57.82,58.414,59.014,59.59,60.128,60.664,61.182,61.682,62.171,62.657,63.134,63.601,64.034,64.487,64.902,65.335,65.748,66.152,66.548,66.969,67.325,67.706,68.078,68.423,68.772,69.105,69.452,69.773,70.072,70.378,70.683,70.982,71.275,71.565,71.856,72.141,72.402,72.682,72.962,73.229,73.519,73.771,74.052,74.313,74.583,74.867,75.146,75.418,75.704,75.963,76.242,76.54,76.828,77.128,77.418,77.734,78.041,78.353,78.687,79.006,79.327,79.672,80.002,80.338,80.712,81.06,81.439,81.821,82.228,82.658,83.099,83.537,83.959,84.422,84.936,85.538,86.158,86.937,87.869,88.963,90.357,92.551,
ChemoOnly_leuk_80,Death,0.0,26.698,36.042,42.565,47.111,50.595,53.324,55.511,57.42,59.084,60.496,61.773,62.91,63.956,64.927,65.826,66.645,67.45,68.215,68.883,69.544,70.13,70.668,71.185,71.667,72.159,72.596,73.022,73.465,73.878,74.267,74.669,75.034,75.403,75.771,76.126,76.467,76.826,77.164,77.47,77.776,78.098,78.375,78.661,78.95,79.23,79.503,79.774,80.024,80.298,80.519,80.75,80.998,81.257,81.489,81.714,81.934,82.163,82.357,82.582,82.768,82.986,83.187,83.376,83.576,83.766,83.974,84.166,84.366,84.575,84.793,85.001,85.216,85.433,85.663,85.889,86.14,86.389,86.654,86.911,87.186,87.489,87.816,88.15,88.507,88.871,89.265,89.711,90.149,90.677,91.235,91.8,92.497,93.227,94.068,94.982,95.967,96.939,97.672,98.122,
ChemoOnly_lymp_80,AnyCHC,0.0,26.774,34.378,39.322,42.598,44.998,46.85,48.409,49.708,50.839,51.883,52.742,53.61,54.368,55.078,55.769,56.451,57.086,57.729,58.341,58.94,59.537,60.075,60.6,61.107,61.638,62.108,62.574,63.047,63.481,63.929,64.334,64.766,65.175,65.555,65.968,66.345,66.726,67.067,67.433,67.788,68.152,68.479,68.809,69.142,69.465,69.775,70.067,70.376,70.675,70.947,71.231,71.517,71.805,72.081,72.35,72.627,72.889,73.155,73.433,73.704,73.953,74.22,74.509,74.791,75.052,75.341,75.618,75.901,76.188,76.488,76.769,77.087,77.391,77.686,78.007,78.341,78.643,78.975,79.301,79.676,80.012,80.398,80.752,81.126,81.557,81.966,82.396,82.846,83.297,83.767,84.272,84.767,85.403,86.068,86.849,87.759,88.896,90.405,92.692,
ChemoOnly_lymp_80,Death,0.0,26.977,35.055,41.198,45.653,49.09,51.875,54.169,56.161,57.856,59.392,60.725,61.916,63.008,64.014,64.977,65.892,66.722,67.523,68.322,69.025,69.697,70.321,70.902,71.468,71.999,72.491,72.966,73.445,73.891,74.349,74.761,75.194,75.584,75.983,76.376,76.756,77.109,77.484,77.815,78.184,78.485,78.803,79.142,79.429,79.704,80.008,80.281,80.562,80.81,81.067,81.332,81.588,81.833,82.073,82.318,82.528,82.756,82.972,83.19,83.397,83.598,83.809,84.003,84.198,84.421,84.642,84.851,85.056,85.279,85.52,85.751,85.983,86.22,86.485,86.758,87.022,87.314,87.616,87.93,88.258,88.589,88.948,89.33,89.739,90.171,90.598,91.097,91.623,92.193,92.828,93.505,94.225,95.047,95.85,96.652,97.326,97.88,98.278,98.426,
