Group,Outcome,80-70,90-70,90-80,
Ewings,condLE,2.5081767808231277,3.676585505317213,3.6049957632275067,
Ewings,condQALE,2.1007919474939314,2.9494683995222815,2.5964089089543805,
Ewings,condHLY,2.0900334754664485,3.123395117433219,3.35926523410658,
Osteosarcoma,condLE,2.550897528879375,3.7475087880966242,3.193648389087265,
Osteosarcoma,condQALE,1.800557507265978,2.7468658974864937,2.316864248690109,
Osteosarcoma,condHLY,2.133270983834187,3.0358957629785337,2.7832088855567036,
OtherBoneTumor,condLE,9.479234706518142,12.905589727399757,10.93632306724485,
OtherBoneTumor,condQALE,6.20556037809304,8.404240463819903,7.438364248171098,
OtherBoneTumor,condHLY,7.819755132281188,11.888232123250859,10.10038071845026,
AnthNone,condLE,2.2118635909624658,3.212927330476134,1.5930591341783042,
AnthNone,condQALE,1.9845459887480317,2.8549118427651123,1.2847254790860845,
