Diagnosis,Treatment,70,80,90,
d2,Chest20_29,0.14218895955065128,0.03799495424660095,0.0,
d2,Chest30+,0.0,0.0,0.0,
d3,ChestNone,0.051507644069201115,0.12904370897235992,0.2352980914723098,
d3,Chest<10,0.08322562856725406,0.0704786776983584,0.07743518971503836,
d3,Chest10_19,0.0052698078828970684,0.029517727453833943,0.030972480125579998,
d3,Chest20_29,0.07738684232578433,0.23404565444884676,0.43819042474300474,
d3,Chest30+,0.7685719797840634,0.5184895943278385,0.19325136121318798,
d4,ChestNone,0.1985392751319403,0.5114879188104987,0.8506220112019688,
d4,Chest<10,0.4304812164716937,0.2588958602095748,0.08729384504482626,
d4,Chest10_19,0.03250593310875761,0.10542111526193618,0.032158769033821547,
d4,Chest20_29,0.11698993071487107,0.061035159532879225,0.0031586995571652723,
d4,Chest30+,0.1905565915106453,0.04473038453084496,0.017972592524726463,
d5,ChestNone,0.3165052672256807,0.44628194463691245,0.7120950217545122,
d5,Chest<10,0.617602233590268,0.5033545900993924,0.2567496416596447,
d5,Chest10_19,0.0,0.0,0.0,
d5,Chest20_29,0.0023162018052785556,0.00715777842939295,0.0014390372801808312,
d5,Chest30+,0.03356467742202696,0.02555336336378926,0.019358502314949518,
d6,ChestNone,0.028675732607749048,0.04171564752657221,0.0949883446130704,
d6,Chest<10,0.04332856329693141,0.037180693239921535,0.033263319184147065,
d6,Chest10_19,0.018670626844144642,0.017200283125459355,0.017302781884645256,
d6,Chest20_29,0.16326100219366982,0.19501257245080306,0.3136738722090051,
d6,Chest30+,0.6907936345089081,0.6767149589218396,0.5100707063843632,
d7,ChestNone,0.25444762163971424,0.2640355671663123,0.5015103336911727,
d7,Chest<10,0.4259990588788459,0.4199686667284285,0.3886340166293571,
d7,Chest10_19,0.0,0.008919046049793255,0.0,
d7,Chest20_29,0.09300593781292375,0.09891357129526912,0.014527994108437066,
d7,Chest30+,0.14720331438996337,0.17493080213999812,0.07104827640814543,
d8,ChestNone,0.365748715766142,0.33910066906478686,0.2948550588008321,
d8,Chest<10,0.5101229449382415,0.5473612655878441,0.5851407408999351,
d8,Chest10_19,0.013221030115671354,0.019102868944595123,0.04048471395344671,
d8,Chest20_29,0.002959305735728939,0.003073471819143177,0.005443019071460529,
d8,Chest30+,0.08611001620044643,0.0726527395100202,0.049011683160530305,
d9,ChestNone,0.12260125534714734,0.29552358506039456,0.4675084807786551,
d9,Chest<10,0.5320813324799805,0.43392878840266325,0.24271622397887707,
d9,Chest10_19,0.13103937856800188,0.05806816281451449,0.12446184443222008,
d9,Chest20_29,0.02585306086741828,0.004554588256520047,0.008485295055254359,
d9,Chest30+,0.1495853576386032,0.17628953455299218,0.1233506901815882,
d10,ChestNone,0.8288776901890086,0.9359076755786174,0.959998762260955,
d10,Chest<10,0.0778110575980893,0.0443910212037125,0.02113776249491356,
d10,Chest10_19,0.056501684421560706,0.0,0.006579018335157882,
d10,Chest20_29,0.006270373394837497,0.002770997007635244,0.0,
d10,Chest30+,0.021111649929697454,0.0103515170260398,0.009473827766149029,
d11,ChestNone,0.7939548056112622,0.7051316544720068,0.4049013097547864,
d11,Chest<10,0.10069649212598646,0.18986329701600752,0.4015239453699368,
d11,Chest10_19,0.0,0.0,0.018746111674039157,
d11,Chest20_29,0.0,0.0,0.0,
d11,Chest30+,0.058007419070235454,0.10500504851198574,0.17482863320123765,
d12,ChestNone,0.24329148572048698,0.5108172707343871,0.5312748522692065,
d12,Chest<10,0.538132637649076,0.28147695524273175,0.26455123559905014,
d12,Chest10_19,0.10738667994711448,0.1476563444366227,0.1586997314974685,
d12,Chest20_29,0.04652890292375831,0.03400252736819842,0.01590668745133859,
d12,Chest30+,0.043774363885445,0.009040952178191251,0.010717221578986816,
d13,ChestNone,0.39933642493319776,0.6987984707746042,0.7152769073731831,
d13,Chest<10,0.3199286771773828,0.16582467372983026,0.15556700841930388,
d13,Chest10_19,0.087448496601457,0.05282761492929904,0.0639988471575434,
d13,Chest20_29,0.08855170057593835,0.042285763045140826,0.044586735170674345,
d13,Chest30+,0.08496828182963288,0.01902503425671968,0.01095038624346801,
-1,HeartNone,0.255577167012267,0.4661788050999249,0.6599085054104564,
-1,Heart<5,0.43752821935428643,0.321104691228463,0.1742695147172184,
-1,Heart5_14,0.06724095532142962,0.07142313245358618,0.07022557947185122,
-1,Heart15_34,0.11765438087761111,0.09175499259178449,0.08089179316385552,
-1,Heart35+,0.11292601655555942,0.0415961785628616,0.008467717784643489,
g0,HeartNone,0.25814245613148945,0.32853850364442233,0.5208034266372499,
g0,Heart<5,0.48549869061110107,0.3930736548077073,0.22762552242878822,
g0,Heart5_14,0.03639997983759811,0.017615220129907787,0.024844047494464977,
g0,Heart15_34,0.1874504682825903,0.24448257861447276,0.2106259645607079,
g0,Heart35+,0.002127525797900187,0.0,0.0025099625781548865,
g1,HeartNone,0.5828171763984208,0.6970088652569142,0.7502943676732678,
g1,Heart<5,0.24925924730799753,0.20792506913294606,0.12654408197699343,
g1,Heart5_14,0.041921631205882895,0.02590749875640797,0.04826878358579447,
g1,Heart15_34,0.10747206737651016,0.052689538810048106,0.05097316265327322,
g1,Heart35+,0.0016152508135820148,0.004296714632409107,0.0029503951960248567,
g2,HeartNone,0.37097303763186634,0.3439845358107194,0.2977449032150571,
g2,Heart<5,0.5408660475586644,0.5618012427179228,0.5901686572764125,
g2,Heart5_14,0.018752646557763864,0.025668757283879875,0.04286789245223845,
g2,Heart15_34,0.03926060258526166,0.04278200727684459,0.03437652896633032,
g2,Heart35+,0.008211006369244824,0.0037877082906944536,0.002523877369118177,
g3,HeartNone,0.3164841333835683,0.5971541638833996,0.6276401989713902,
g3,Heart<5,0.4515670242521455,0.22343557128492525,0.20145852550780105,
g3,Heart5_14,0.08619489813897635,0.1284193125340253,0.1289408047558765,
g3,Heart15_34,0.12607037437903104,0.035545362599637524,0.0285054855276777,
g3,Heart35+,0.0023109744036728485,0.0,0.0,
g4,HeartNone,0.20925233128238266,0.5160454769206445,0.7740224995634234,
g4,Heart<5,0.6090320899363546,0.3723722843753973,0.1365973218883859,
g4,Heart5_14,0.10718470498342178,0.08544445253879934,0.07671561146993298,
g4,Heart15_34,0.05911556917163087,0.01324286137930062,0.004560130668439359,
g4,Heart35+,4.766397703441666E-4,0.0,0.0,
g5,HeartNone,0.09582283279105686,0.2943147190475359,0.5217857016077958,
g5,Heart<5,0.20552179087470285,0.1673105884393183,0.11309061281714013,
g5,Heart5_14,0.046411985273254,0.0704870060397663,0.059955648535563136,
g5,Heart15_34,0.1831084929258955,0.2140635417608429,0.23053647618752104,
g5,Heart35+,0.45004121254031026,0.23707522819201848,0.055161822159242015,
d0,HeartNone,0.17451993081761538,0.5099806679019825,0.7844112516408238,
d0,Heart<5,0.6466379024722858,0.39545812046186785,0.1475634113660065,
d0,Heart5_14,0.10009213587303872,0.07110673502529258,0.05569000228828708,
d0,Heart15_34,0.06263130503211232,0.012433139154821395,0.0036813845148694142,
d0,Heart35+,5.319842527827879E-4,0.0,0.0,
d1,HeartNone,0.532942034209002,0.6108901559898664,0.7374031545174042,
d1,Heart<5,0.27903681246523304,0.18304157967322934,0.0385762026285023,
d1,Heart5_14,0.1389620715450854,0.1528005123320418,0.20074794342891664,
d1,Heart15_34,0.008188595153616335,0.01631379435295918,0.009419511741833987,
d1,Heart35+,0.0,0.0,0.0,
d2,HeartNone,0.41330887817969175,0.3637733756001446,0.4874217598808761,
d2,Heart<5,0.27435135668388966,0.1550133471561129,0.05330496755727273,
d2,Heart5_14,0.2026228684186878,0.29503129645875137,0.38915225164414996,
d2,Heart15_34,0.06309562655662865,0.02968387321509463,0.02008632666856999,
d2,Heart35+,0.0,0.0,0.0,
d3,HeartNone,0.0515076440692011,0.12800089750256888,0.23862328917339623,
d3,Heart<5,0.09426132081490127,0.08921826474900114,0.1356782254888233,
d3,Heart5_14,0.02710817761730982,0.042883458083057525,0.0792746968735658,
d3,Heart15_34,0.19524383271767037,0.31603443816425214,0.414013414324327,
d3,Heart35+,0.6137733917649106,0.4010037838510556,0.09961149369027177,
d4,HeartNone,0.19871021329689384,0.5107026796763164,0.8522128141032616,
d4,Heart<5,0.4630318926315205,0.2675748758224016,0.08391860968597661,
d4,Heart5_14,0.09207151935215124,0.10569042957655782,0.03576850433891386,
d4,Heart15_34,0.1494232582714789,0.07688438153800865,0.012281941555997882,
d4,Heart35+,0.061182279834265864,0.020017423851712672,0.0025233481592550054,
d5,HeartNone,0.31744886273404394,0.44870828513106925,0.7131166335982767,
d5,Heart<5,0.6209266742967874,0.5052714438570792,0.25251010922865674,
d5,Heart5_14,0.007271489644322484,0.0011877258800584583,0.0027538921461198506,
d5,Heart15_34,0.021046464061653218,0.02580024902281396,0.0183025758114149,
d5,Heart35+,0.003144761930100414,0.0,7.00208419629714E-4,
d6,HeartNone,0.028675732607749038,0.04171564752657223,0.09669945761317819,
d6,Heart<5,0.0433285632969314,0.06878421931712668,0.05736023252360982,
d6,Heart5_14,0.09019540159559673,0.04986713157192018,0.07880179288925557,
d6,Heart15_34,0.801493138330644,0.8182093346159046,0.7321246889923688,
d6,Heart35+,0.0,0.0,0.006779942797013562,
d7,HeartNone,0.25444762163971424,0.2682315977404829,0.5038324434679196,
d7,Heart<5,0.39269409819339157,0.4153733742909892,0.37992292758855345,
d7,Heart5_14,0.10733794191176642,0.03424000287631541,0.01734013334151187,
d7,Heart15_34,0.14677686616465183,0.2430534389874491,0.06612512060633842,
d7,Heart35+,0.0,0.0,0.002111016568732181,
d8,HeartNone,0.37097303763186634,0.3439845358107194,0.2977449032150571,
d8,Heart<5,0.5408660475586644,0.5618012427179228,0.5901686572764125,
d8,Heart5_14,0.018752646557763864,0.025668757283879875,0.04286789245223845,
d8,Heart15_34,0.03926060258526166,0.04278200727684459,0.03437652896633032,
d8,Heart35+,0.008211006369244824,0.0037877082906944536,0.002523877369118177,
d9,HeartNone,0.12260125534714736,0.29552358506039467,0.46731138333228317,
d9,Heart<5,0.5612949081562963,0.4722417532207633,0.2509669528584242,
d9,Heart5_14,0.07506046719075908,0.05993031618320463,0.12480611133658126,
d9,Heart15_34,0.1988234888298278,0.1318218369514965,0.09538408217039678,
d9,Heart35+,0.00461445140418224,0.011842923466787149,0.008185950638691698,
d10,HeartNone,0.8288776901890087,0.9359076755786174,0.9659448980717107,
d10,Heart<5,0.0778110575980893,0.04670742488727341,0.011972842092473826,
d10,Heart5_14,0.02559309785889664,0.004808503039376431,0.003501769572993361,
d10,Heart15_34,0.05829060988719902,0.005997607310737707,0.012551076528313547,
d10,Heart35+,0.0,0.0,0.0,
d11,HeartNone,0.7939548056112622,0.7051316544720068,0.4049013097547864,
d11,Heart<5,0.10069649212598646,0.22652984024573727,0.4166461903641684,
d11,Heart5_14,0.0,0.03436041131909895,0.018746111674039157,
d11,Heart15_34,0.058007419070235454,0.03397809396315709,0.13737611816637177,
d11,Heart35+,0.0,0.0,0.0,
d12,HeartNone,0.24343500563234136,0.5115382515166018,0.5304416359415787,
d12,Heart<5,0.5320211402146915,0.27692369457671545,0.2620096155966901,
d12,Heart5_14,0.08927430549308006,0.1633091534550788,0.16327745056315593,
d12,Heart15_34,0.11287233496032906,0.03145246433735851,0.022304810852662657,
d12,Heart35+,0.0,0.0,0.0,
d13,HeartNone,0.39933642493319765,0.7054665436938284,0.7204193903830172,
d13,Heart<5,0.3516262725737256,0.15080231696604568,0.13832039897791684,
d13,Heart5_14,0.08255433458601746,0.07912669452417617,0.09309249220698317,
d13,Heart15_34,0.14167347450614035,0.040948634756488266,0.034650491824934404,
d13,Heart35+,0.005043074518527728,0.0,0.0,
-1,CRTNone,0.2532821494820468,0.46544766278439226,0.6581633766608516,
-1,CRT<20,0.4367123816467356,0.3541405456232967,0.21902869983376483,
-1,CRT20_29,0.18111863514561552,0.05221233156961016,0.024331139725234038,
-1,CRT30_49,0.04781096751387283,0.03000671299279759,0.013037567224737671,
-1,CRT50+,0.07240509562921205,0.09125127034416547,0.08049392344986246,
g0,CRTNone,0.25696225046208127,0.3284894835116085,0.522401564740026,
g0,CRT<20,0.0382599400460703,0.023461666229622327,0.02244309216598085,
g0,CRT20_29,0.004150684747733637,0.002696211137998741,0.0024036836242692307,
g0,CRT30_49,0.1665577552447518,0.0721096260401751,0.02172592531085782,
g0,CRT50+,0.5013672203961054,0.5578732986795296,0.4192816561023884,
g1,CRTNone,0.5742523540340466,0.6957310819903224,0.7475852936969725,
g1,CRT<20,0.39098546663201567,0.2757720362751915,0.21582985110244043,
g1,CRT20_29,0.0024714129191110087,0.0,0.0016350481873602537,
g1,CRT30_49,0.008104826191054392,0.013793896431695304,0.014105703051703526,
g1,CRT50+,0.010813472199905819,0.00466869631413102,0.01104718918493184,
g2,CRTNone,0.364017882985579,0.33813654777054136,0.2949850546197746,
g2,CRT<20,0.4356205480254372,0.44760171093857565,0.428837376081182,
g2,CRT20_29,0.00793663340217802,0.01159738879676602,0.014953984624125847,
g2,CRT30_49,0.043582331385121534,0.09656651849848794,0.0889094680355243,
g2,CRT50+,0.12377235639990626,0.0834248205243319,0.13869695198326532,
g3,CRTNone,0.3162407262793865,0.5939157903531673,0.6259854665935222,
g3,CRT<20,0.6571363199453061,0.3738112522117996,0.34794825029515003,
g3,CRT20_29,0.007952164804528847,0.004325760534216825,0.013006152156947583,
g3,CRT30_49,0.002869509706935297,0.011056189280993969,0.004027649202346705,
g3,CRT50+,0.005251863891480955,0.006006233033751138,5.052056926118739E-4,
g4,CRTNone,0.20859578189302297,0.5165848827524834,0.7730677733619067,
g4,CRT<20,0.18447956724457,0.34251712846312843,0.1666909687748472,
g4,CRT20_29,0.5332163325747159,0.10920906764503382,0.04555359782604167,
g4,CRT30_49,0.05416791228994713,0.019381411509399614,0.008426435201571,
g4,CRT50+,0.003598376289312721,2.663373532657951E-4,0.0,
g5,CRTNone,0.09524324582055303,0.29517996424383136,0.5180744727644232,
g5,CRT<20,0.8052688620448455,0.6389982864341127,0.4598580209425486,
g5,CRT20_29,0.05983625224131954,0.04084294078778349,0.005911714380606974,
g5,CRT30_49,0.02630759585145935,0.013268529262023978,0.006433793866904581,
g5,CRT50+,0.0038357891668164474,0.0030576763775848163,0.0014118112604665366,
d0,CRTNone,0.17378714694592703,0.5103174994686647,0.7836703554102296,
d0,CRT<20,0.18298156773532592,0.34455751682979596,0.1530999730064006,
d0,CRT20_29,0.5664292806008326,0.11347577917511663,0.04779108032219219,
d0,CRT30_49,0.055928556196792496,0.02037979380491784,0.008575863832775489,
d0,CRT50+,0.004016197641499972,2.9954887148364486E-4,0.0,
d1,CRTNone,0.532942034209002,0.6125971273416133,0.7377408200778333,
d1,CRT<20,0.1758135468056186,0.28398301228020634,0.22679489610237225,
d1,CRT20_29,0.20834121771817857,0.05918076987410493,0.02455308632548225,
d1,CRT30_49,0.042032714640137685,0.012423553406440023,0.0018633383628534428,
d1,CRT50+,0.0,0.0,0.0,
d2,CRTNone,0.41330887817969175,0.3637733756001445,0.4813167416202814,
d2,CRT<20,0.2077835692158392,0.37587624108560463,0.4250887186835425,
d2,CRT20_29,0.29982375267701133,0.0983472774064698,0.026312920475724994,
d2,CRT30_49,0.0324625297663556,0.008327277939427948,0.023414145246944986,
d2,CRT50+,0.0,0.0,0.0,
d3,CRTNone,0.05150764406920118,0.12904370897235987,0.23529809147230962,
d3,CRT<20,0.9255392196884686,0.8567063216727109,0.7483639710700549,
d3,CRT20_29,0.00467627572076775,0.0030259872786456217,0.00303906456537693,
d3,CRT30_49,0.01408561027110252,0.0024800149044456607,0.0,
d3,CRT50+,0.0,0.0,0.0,
d4,CRTNone,0.19853927513194028,0.5114879188104984,0.8499423446367712,
d4,CRT<20,0.5160017338679326,0.34762358858576026,0.115394810304761,
d4,CRT20_29,0.19030682429738552,0.09086914743668036,0.009313582097548248,
d4,CRT30_49,0.05521640892421361,0.02754012965829578,0.014052862344112894,
d4,CRT50+,0.012908628541476796,0.007102527592094921,0.0030837154110985123,
d5,CRTNone,0.31650526722568056,0.4492953875942022,0.7156397803889423,
d5,CRT<20,0.03585726452121183,0.01803246452060001,0.01588651840542721,
d5,CRT20_29,0.0,0.0019825482225345457,0.0026548723863151946,
d5,CRT30_49,0.14644944476842503,0.06491021719301614,0.017780052794237278,
d5,CRT50+,0.46125151841476264,0.4451906954859463,0.2366976311210723,
d6,CRTNone,0.028675732607749048,0.04171564752657222,0.09689953194539638,
d6,CRT<20,0.00866588496736123,0.021224736527516174,0.03493634101635128,
d6,CRT20_29,0.014286685932082705,0.003453277165663409,0.0,
d6,CRT30_49,0.22289319510374556,0.06631115404498944,0.02658295328655674,
d6,CRT50+,0.6816913455172885,0.845493285582299,0.8189657753049514,
d7,CRTNone,0.25444762163971424,0.26403556716631227,0.5044153021014423,
d7,CRT<20,0.09194531960990242,0.04800273037626536,0.025264585063472126,
d7,CRT20_29,0.010786702816790054,0.004369683822108997,0.005055173095643802,
d7,CRT30_49,0.16212752531425695,0.10464438605110052,0.027239453386621777,
d7,CRT50+,0.40062006435230113,0.5501284867766494,0.4094652490329407,
d8,CRTNone,0.364017882985579,0.33813654777054136,0.2949850546197746,
d8,CRT<20,0.4356205480254372,0.44760171093857565,0.428837376081182,
d8,CRT20_29,0.00793663340217802,0.01159738879676602,0.014953984624125847,
d8,CRT30_49,0.043582331385121534,0.09656651849848794,0.0889094680355243,
d8,CRT50+,0.12377235639990626,0.0834248205243319,0.13869695198326532,
d9,CRTNone,0.12260125534714741,0.29552358506039456,0.4675084807786551,
d9,CRT<20,0.7885537081401917,0.6367988871195651,0.46444013547566654,
d9,CRT20_29,0.0070603368337674435,0.0,0.0,
d9,CRT30_49,0.023153881913253096,0.038019760148176776,0.023663228012420025,
d9,CRT50+,0.030891946660770067,0.004570560781217501,0.01924402942540123,
d10,CRTNone,0.8157915112307896,0.9338436666230787,0.9628093914037796,
d10,CRT<20,0.17697897659138973,0.05545379986843445,0.02600834790892817,
d10,CRT20_29,0.0,0.0,0.0,
d10,CRT30_49,0.0,0.0,0.0026842915985851325,
d10,CRT50+,0.0,0.005017783101490522,0.004395379798311387,
d11,CRTNone,0.7939548056112622,0.7051316544720068,0.4049013097547864,
d11,CRT<20,0.15870391119622193,0.2948683455279933,0.4890125783360813,
d11,CRT20_29,0.0,0.0,0.023822653643853782,
d11,CRT30_49,0.0,0.0,0.058926609231208314,
d11,CRT50+,0.0,0.0,0.023336849034070205,
d12,CRTNone,0.24329148572048712,0.5108172707343869,0.5309333836848625,
d12,CRT<20,0.7430143663815524,0.47575217372069994,0.45251825714587357,
d12,CRT20_29,0.0,0.0,0.0012796173603801717,
d12,CRT30_49,0.0,0.0015759242969897232,0.001296745678618493,
d12,CRT50+,0.0,0.0,0.0,
d13,CRTNone,0.3989641124783066,0.6987984707746042,0.7168375721893695,
d13,CRT<20,0.5516186341149788,0.23509569588698515,0.24227210553942036,
d13,CRT20_29,0.017353441746960026,0.010036447669333412,0.02462740854381535,
d13,CRT30_49,0.006261926250984977,0.02357163641529796,0.006734035237745336,
d13,CRT50+,0.01146076777129587,0.01393540928958954,0.0010058757527618074,
-1,OvaryNone,0.2659816670702816,0.49029256777781194,0.6755914954313557,
-1,Ovary<10,0.649713446502043,0.45555163079657496,0.2662586125115422,
-1,Ovary10-19,0.02533703516549537,0.03456765163945169,0.04626646823002528,
-1,Ovary20+,0.05055999864215576,0.011942020762106074,0.005020828268340941,
g0,OvaryNone,0.24764559229965977,0.3414342506577838,0.5643740226089727,
g0,Ovary<10,0.6874456968431447,0.6135861805780549,0.41504274357630466,
g0,Ovary10-19,0.01639996256960298,0.015132576389213491,0.0022464464459973185,
g0,Ovary20+,0.01304093694515875,0.008233578176188128,0.003246656068772692,
g1,OvaryNone,0.578686582875637,0.7351415566904567,0.7497415307281557,
g1,Ovary<10,0.3848139613196512,0.2275118855176128,0.186273359086716,
g1,Ovary10-19,0.003957386738401233,0.00249969644522404,0.023514671946825102,
g1,Ovary20+,0.015510511682283177,0.017764114496796265,0.019210595150685204,
g2,OvaryNone,0.39957068962847897,0.33606443365416494,0.2527293069835795,
g2,Ovary<10,0.49764637358462965,0.5305850486351218,0.6293713874924296,
g2,Ovary10-19,0.010429824601195743,0.012381737555004674,0.019891435965041112,
g2,Ovary20+,0.06632899934081928,0.08917007525802426,0.05555921173212586,
g3,OvaryNone,0.3197921921774608,0.5794543403260872,0.619030407190354,
g3,Ovary<10,0.5150525208235675,0.323576316558872,0.2533072117428676,
g3,Ovary10-19,0.05143176126715886,0.07262557834160008,0.09705553880020562,
g3,Ovary20+,0.09343024318576164,0.006704273212335051,0.006740037881751766,
g4,OvaryNone,0.21780267576159396,0.5617153059771804,0.8111029822969958,
g4,Ovary<10,0.7232110018842558,0.3845594052580377,0.12309034416256188,
g4,Ovary10-19,0.034917049021220004,0.040186169068316124,0.05748312432707084,
g4,Ovary20+,0.012096214172381995,0.0,0.0,
g5,OvaryNone,0.08284828261006373,0.24704290023453643,0.45946751477036146,
g5,Ovary<10,0.7878990107265121,0.7038238242588779,0.4982429942155812,
g5,Ovary10-19,0.01347962508515195,0.016769079696380574,0.019531247945748724,
g5,Ovary20+,0.10062789801160381,0.01587104517910491,0.005011425562635572,
d0,OvaryNone,0.181293977950627,0.5577808483813892,0.8287583439108401,
d0,Ovary<10,0.7627270237476222,0.4064235173977628,0.13291455421787257,
d0,Ovary10-19,0.03251906631139289,0.02338364000344964,0.03072572478874516,
d0,Ovary20+,0.010904000548297724,0.0,0.0,
d1,OvaryNone,0.5860558256709135,0.6221933822467643,0.7338370212492947,
d1,Ovary<10,0.35275844699617936,0.21724162571914876,0.05108232805327688,
d1,Ovary10-19,0.04617435530884961,0.1267760988008993,0.1957629450852379,
d1,Ovary20+,0.015011372024057648,0.0,0.0,
d2,OvaryNone,0.33399613759761576,0.3743094918748,0.4005898941114112,
d2,Ovary<10,0.5304895979559479,0.11903642152380708,0.032791892315017626,
d2,Ovary10-19,0.06840996678421613,0.3368329196066801,0.4762255764987488,
d2,Ovary20+,0.034019306867796174,0.0,0.0,
d3,OvaryNone,0.051346710292939,0.11941106280525754,0.23886316439738295,
d3,Ovary<10,0.8254664377138339,0.8329881097808508,0.7183052647052299,
d3,Ovary10-19,0.01361280931480672,0.01101179039701512,0.011944670846161656,
d3,Ovary20+,0.09521692311565713,0.019663940681014472,0.007784654671979964,
d4,OvaryNone,0.18123527528836117,0.48735183270224064,0.8504771558386298,
d4,Ovary<10,0.6442212542817761,0.44661025494887874,0.09645882863070615,
d4,Ovary10-19,0.013020769831358735,0.02789204038465435,0.033240741431760805,
d4,Ovary20+,0.11927015217025337,0.008543251599734111,0.0,
d5,OvaryNone,0.31073440042770184,0.4576963198528864,0.7179820722561449,
d5,Ovary<10,0.646437387202002,0.5137095018672994,0.26296191332884483,
d5,Ovary10-19,0.0,0.0,0.0,
d5,Ovary20+,0.0,0.0,0.0016159670184120226,
d6,OvaryNone,0.0,0.06537578140457294,0.1174810243209983,
d6,Ovary<10,0.8142429223027174,0.8013040497160807,0.8253033026827191,
d6,Ovary10-19,0.07418072498734044,0.06679069201619593,0.01092820443746058,
d6,Ovary20+,0.05645295466488785,0.031184716035932876,0.01099417929648138,
d7,OvaryNone,0.19558425140069027,0.22388066165857337,0.5300127284918243,
d7,Ovary<10,0.7070108593507853,0.7255170072831866,0.4325790858507321,
d7,Ovary10-19,0.03654477560590888,0.008377209477949865,0.0,
d7,Ovary20+,0.032511902499358536,0.010963303838997083,0.0,
d8,OvaryNone,0.39957068962847897,0.33606443365416494,0.2527293069835795,
d8,Ovary<10,0.49764637358462965,0.5305850486351218,0.6293713874924296,
d8,Ovary10-19,0.010429824601195743,0.012381737555004674,0.019891435965041112,
d8,Ovary20+,0.06632899934081928,0.08917007525802426,0.05555921173212586,
d9,OvaryNone,0.10741047123909553,0.3064104853396763,0.470465755551345,
d9,Ovary<10,0.7960170610949066,0.5773788560522809,0.38143796580912315,
d9,Ovary10-19,0.01138034136269079,0.007815244067345965,0.05380069192568317,
d9,Ovary20+,0.04460390892341678,0.055539099836699767,0.043362570784513006,
d10,OvaryNone,0.8297722835656465,0.9562337298960455,0.971470112109304,
d10,Ovary<10,0.15922624550464345,0.03962754335586432,0.01851039120941875,
d10,Ovary10-19,0.0,0.0,0.0,
d10,Ovary20+,0.0,0.0,0.0,
d11,OvaryNone,0.7530823722924319,0.5702127154393336,0.40819337014862145,
d11,Ovary<10,0.1679553674778495,0.4297872845606665,0.49730504320843694,
d11,Ovary10-19,0.0,0.0,0.05001480862984206,
d11,Ovary20+,0.0,0.0,0.04448677801309957,
d12,OvaryNone,0.23539575741985302,0.4887273681501183,0.5261710090385437,
d12,Ovary<10,0.5333019409991591,0.3859999782194458,0.3157144434130529,
d12,Ovary10-19,0.06843843965905354,0.09231764839258343,0.11649517978060989,
d12,Ovary20+,0.13362479074161707,0.009016856291212986,0.004119468727747179,
d13,OvaryNone,0.4131767713532366,0.697002508894265,0.7240876651789849,
d13,Ovary<10,0.48632924260359583,0.23389817485263356,0.17268145103753235,
d13,Ovary10-19,0.03150520207792604,0.0456465116371639,0.07159566542415939,
d13,Ovary20+,0.0463346838707862,0.0035359250913368427,0.009869868910626769,
-1,AbdPelNone,0.253679907032994,0.46523888876176334,0.6582386938677557,
-1,AbdPel<15,0.4379546628595614,0.3621726538530339,0.23377858410159413,
-1,AbdPel15_24,0.07674334641701139,0.06088943570369115,0.04258682233817446,
-1,AbdPel25_34,0.07179409755220953,0.030300000675232287,0.016011623433300405,
-1,AbdPel35+,0.1508218994999358,0.07427527720246443,0.04424590884168554,
g0,AbdPelNone,0.2556251861577788,0.3266361932171141,0.5190117617031224,
g0,AbdPel<15,0.48323949639028996,0.38348299032664385,0.22145157988956835,
g0,AbdPel15_24,0.021322536492730786,0.032633640467265024,0.07211887170974395,
g0,AbdPel25_34,0.07992325179371017,0.08385683119977397,0.02558804310238287,
g0,AbdPel35+,0.1239015455734489,0.15479876946548277,0.14844473590306315,
g1,AbdPelNone,0.5795200791723972,0.6954511911947178,0.7472607855073654,
g1,AbdPel<15,0.30737667307498673,0.17195826107313933,0.14054861624897766,
g1,AbdPel15_24,0.006079932895244445,0.005648798110847809,0.01080235077105979,
g1,AbdPel25_34,0.007390995158750747,0.002484966560637115,0.0017987625276007233,
g1,AbdPel35+,0.08400940360625479,0.11147348267265995,0.08730278422344077,
g2,AbdPelNone,0.364017882985579,0.3394415463070252,0.2945111499525381,
g2,AbdPel<15,0.4132432714094162,0.4139321455194496,0.46515031017367303,
g2,AbdPel15_24,0.00860187190722875,0.0014158988114848722,0.008283818841483147,
g2,AbdPel25_34,0.027571091222264026,0.029386948785379056,0.014802585833801086,
g2,AbdPel35+,0.162783865439063,0.19247547337786255,0.1895014707205751,
g3,AbdPelNone,0.31628838600864423,0.5941553329335255,0.6271098830387385,
g3,AbdPel<15,0.15229633722677524,0.18765780482331312,0.24508930190545528,
g3,AbdPel15_24,0.1847588166793191,0.14954002877016812,0.08056021509396785,
g3,AbdPel25_34,0.20023566186312303,0.037684439372312604,0.027435739923326243,
g3,AbdPel35+,0.12636034859456213,0.01598885440083199,0.008309847605759356,
g4,AbdPelNone,0.20820282438595403,0.5164095314303767,0.7743543737405182,
g4,AbdPel<15,0.6585844113187197,0.4385531801198772,0.20221050842165642,
g4,AbdPel15_24,0.09885326182684695,0.03312001450332245,0.017044917732102337,
g4,AbdPel25_34,0.018165480642422134,7.74833074644408E-4,6.112255405344871E-4,
g4,AbdPel35+,0.002993050106368198,7.162064114102266E-4,0.0,
g5,AbdPelNone,0.09538010757859366,0.29520684235147304,0.518256263334763,
g5,AbdPel<15,0.35429315262962774,0.3609919963187766,0.3161604029453905,
g5,AbdPel15_24,0.06241908139876092,0.11715683327643739,0.06952449177686239,
